cellTime,cell,time,none,xGlobal,local,blot,cross,z,x,y,size,gweight
NA:-1,ABprppa,79,-1,-1,-1,-1,-1,7.74,27.18,28.44,-1,-1
NA:-1,ABprpaa,79,-1,-1,-1,-1,-1,9.89,23.04,25.74,-1,-1
NA:-1,ABprpap,79,-1,-1,-1,-1,-1,9.89,24.48,29.7,-1,-1
NA:-1,ABpraaa,79,-1,-1,-1,-1,-1,7.31,18.9,21.51,-1,-1
NA:-1,ABpraap,79,-1,-1,-1,-1,-1,9.03,20.61,24.75,-1,-1
NA:-1,ABprapp,79,-1,-1,-1,-1,-1,6.88,25.02,27.09,-1,-1
NA:-1,ABprapa,79,-1,-1,-1,-1,-1,6.45,22.68,24.66,-1,-1
NA:-1,ABplaaa,79,-1,-1,-1,-1,-1,3.01,12.33,23.31,-1,-1
NA:-1,ABplaap,79,-1,-1,-1,-1,-1,5.16,13.77,27.18,-1,-1
NA:-1,ABplapa,79,-1,-1,-1,-1,-1,3.44,15.3,24.57,-1,-1
NA:-1,ABplapp,79,-1,-1,-1,-1,-1,4.73,16.83,28.62,-1,-1
NA:-1,ABarppa,79,-1,-1,-1,-1,-1,3.44,17.91,22.59,-1,-1
NA:-1,ABarppp,79,-1,-1,-1,-1,-1,5.59,20.79,23.76,-1,-1
NA:-1,ABarpap,79,-1,-1,-1,-1,-1,6.88,17.1,23.94,-1,-1
NA:-1,ABarpaa,79,-1,-1,-1,-1,-1,4.73,14.67,20.97,-1,-1
NA:-1,ABalapa,79,-1,-1,-1,-1,-1,5.59,10.71,21.6,-1,-1
NA:-1,ABalapp,79,-1,-1,-1,-1,-1,6.02,13.05,24.48,-1,-1
NA:-1,ABalaap,79,-1,-1,-1,-1,-1,9.89,10.53,25.47,-1,-1
NA:-1,ABalaaa,79,-1,-1,-1,-1,-1,7.74,8.82,22.14,-1,-1
NA:-1,ABarapp,79,-1,-1,-1,-1,-1,9.89,17.46,24.75,-1,-1
NA:-1,ABarapa,79,-1,-1,-1,-1,-1,9.03,15.57,21.24,-1,-1
NA:-1,ABaraap,79,-1,-1,-1,-1,-1,9.89,13.95,24.93,-1,-1
NA:-1,ABaraaa,79,-1,-1,-1,-1,-1,9.03,12.15,21.42,-1,-1
NA:-1,MSaa,79,-1,-1,-1,-1,-1,9.03,12.69,28.35,-1,-1
NA:-1,MSap,79,-1,-1,-1,-1,-1,8.6,14.67,31.68,-1,-1
NA:-1,Ear,79,-1,-1,-1,-1,-1,6.45,19.89,27.99,-1,-1
NA:-1,MSpp,79,-1,-1,-1,-1,-1,9.89,20.88,28.8,-1,-1
NA:-1,MSpa,79,-1,-1,-1,-1,-1,9.03,16.92,27.9,-1,-1
NA:-1,Cap,79,-1,-1,-1,-1,-1,2.58,22.59,30.96,-1,-1
NA:-1,Ep,79,-1,-1,-1,-1,-1,6.02,22.86,31.23,-1,-1
NA:-1,Eal,79,-1,-1,-1,-1,-1,6.45,17.82,31.23,-1,-1
NA:-1,Caa,79,-1,-1,-1,-1,-1,3.44,19.8,27,-1,-1
NA:-1,D,79,-1,-1,-1,-1,-1,8.17,25.2,34.29,-1,-1
NA:-1,P4,79,-1,-1,-1,-1,-1,8.6,21.87,34.11,-1,-1
NA:-1,ABplppa,79,-1,-1,-1,-1,-1,3.01,17.55,31.23,-1,-1
NA:-1,ABplppp,79,-1,-1,-1,-1,-1,5.59,20.43,33.93,-1,-1
NA:-1,ABplpap,79,-1,-1,-1,-1,-1,6.02,16.65,33.3,-1,-1
NA:-1,ABplpaa,79,-1,-1,-1,-1,-1,3.44,14.13,30.51,-1,-1
NA:-1,ABalppp,79,-1,-1,-1,-1,-1,5.16,12.15,30.6,-1,-1
NA:-1,ABalppa,79,-1,-1,-1,-1,-1,3.44,10.53,27,-1,-1
NA:-1,ABalpap,79,-1,-1,-1,-1,-1,7.74,9.9,28.71,-1,-1
NA:-1,ABalpaa,79,-1,-1,-1,-1,-1,6.02,8.55,24.75,-1,-1
NA:-1,Cpa,79,-1,-1,-1,-1,-1,3.87,24.48,27.18,-1,-1
NA:-1,Cpp,79,-1,-1,-1,-1,-1,5.16,26.55,32.22,-1,-1
NA:-1,ABprppp,80,-1,-1,-1,-1,-1,9.46,26.46,31.86,-1,-1
NA:-1,ABprppa,80,-1,-1,-1,-1,-1,7.74,27.18,28.62,-1,-1
NA:-1,ABprpaa,80,-1,-1,-1,-1,-1,9.89,23.22,25.65,-1,-1
NA:-1,ABprpap,80,-1,-1,-1,-1,-1,9.89,24.66,29.61,-1,-1
NA:-1,ABpraaa,80,-1,-1,-1,-1,-1,7.31,18.9,21.6,-1,-1
NA:-1,ABpraap,80,-1,-1,-1,-1,-1,9.03,20.7,24.66,-1,-1
NA:-1,ABprapp,80,-1,-1,-1,-1,-1,6.88,25.02,27.27,-1,-1
NA:-1,ABprapa,80,-1,-1,-1,-1,-1,6.88,22.68,24.57,-1,-1
NA:-1,ABplaaa,80,-1,-1,-1,-1,-1,3.01,12.6,23.58,-1,-1
NA:-1,ABplaap,80,-1,-1,-1,-1,-1,4.73,13.77,27.09,-1,-1
NA:-1,ABplapa,80,-1,-1,-1,-1,-1,3.44,15.3,24.75,-1,-1
NA:-1,ABplapp,80,-1,-1,-1,-1,-1,4.3,16.92,28.8,-1,-1
NA:-1,ABarppa,80,-1,-1,-1,-1,-1,3.44,17.82,22.5,-1,-1
NA:-1,ABarppp,80,-1,-1,-1,-1,-1,5.59,21.15,23.85,-1,-1
NA:-1,ABarpap,80,-1,-1,-1,-1,-1,6.88,17.19,24.12,-1,-1
NA:-1,ABarpaa,80,-1,-1,-1,-1,-1,4.73,14.4,21.24,-1,-1
NA:-1,ABalapp,80,-1,-1,-1,-1,-1,6.02,12.69,24.75,-1,-1
NA:-1,ABalaap,80,-1,-1,-1,-1,-1,9.89,10.35,25.38,-1,-1
NA:-1,ABalaaa,80,-1,-1,-1,-1,-1,7.74,9.09,21.96,-1,-1
NA:-1,ABarapp,80,-1,-1,-1,-1,-1,9.89,17.55,24.66,-1,-1
NA:-1,ABarapa,80,-1,-1,-1,-1,-1,9.03,15.57,21.06,-1,-1
NA:-1,ABaraap,80,-1,-1,-1,-1,-1,9.46,13.86,24.66,-1,-1
NA:-1,ABaraaa,80,-1,-1,-1,-1,-1,9.03,12.06,21.33,-1,-1
NA:-1,MSaa,80,-1,-1,-1,-1,-1,9.03,12.51,28.17,-1,-1
NA:-1,MSap,80,-1,-1,-1,-1,-1,8.17,14.67,31.41,-1,-1
NA:-1,Ear,80,-1,-1,-1,-1,-1,6.02,19.89,27.36,-1,-1
NA:-1,MSpp,80,-1,-1,-1,-1,-1,9.89,20.97,28.98,-1,-1
NA:-1,MSpa,80,-1,-1,-1,-1,-1,9.03,16.92,27.9,-1,-1
NA:-1,Cap,80,-1,-1,-1,-1,-1,3.01,22.77,31.05,-1,-1
NA:-1,Epr,80,-1,-1,-1,-1,-1,6.88,23.04,30.69,-1,-1
NA:-1,Epl,80,-1,-1,-1,-1,-1,5.59,22.05,31.41,-1,-1
NA:-1,Eal,80,-1,-1,-1,-1,-1,6.02,17.64,31.41,-1,-1
NA:-1,Caa,80,-1,-1,-1,-1,-1,3.44,19.8,27,-1,-1
NA:-1,D,80,-1,-1,-1,-1,-1,8.17,25.02,34.2,-1,-1
NA:-1,P4,80,-1,-1,-1,-1,-1,9.03,21.69,33.84,-1,-1
NA:-1,ABplppa,80,-1,-1,-1,-1,-1,3.01,17.55,31.23,-1,-1
NA:-1,ABplppp,80,-1,-1,-1,-1,-1,5.59,20.43,34.11,-1,-1
NA:-1,ABplpap,80,-1,-1,-1,-1,-1,6.02,16.47,33.39,-1,-1
NA:-1,ABplpaa,80,-1,-1,-1,-1,-1,3.44,13.95,30.33,-1,-1
NA:-1,ABalppp,80,-1,-1,-1,-1,-1,5.16,12.24,30.51,-1,-1
NA:-1,ABalppa,80,-1,-1,-1,-1,-1,3.44,10.62,27.18,-1,-1
NA:-1,ABalpap,80,-1,-1,-1,-1,-1,7.74,9.81,28.62,-1,-1
NA:-1,ABalpaa,80,-1,-1,-1,-1,-1,6.02,8.46,24.48,-1,-1
NA:-1,Cpa,80,-1,-1,-1,-1,-1,3.87,24.48,27.36,-1,-1
NA:-1,Cpp,80,-1,-1,-1,-1,-1,4.73,26.28,32.49,-1,-1
NA:-1,ABalapa,80,-1,-1,-1,-1,-1,5.59,10.71,21.87,-1,-1
NA:-1,ABprppp,81,-1,-1,-1,-1,-1,9.46,26.37,32.04,-1,-1
NA:-1,ABprppa,81,-1,-1,-1,-1,-1,7.74,27.27,28.98,-1,-1
NA:-1,ABprpaa,81,-1,-1,-1,-1,-1,9.46,23.31,25.47,-1,-1
NA:-1,ABprpap,81,-1,-1,-1,-1,-1,9.89,25.02,29.43,-1,-1
NA:-1,ABpraaa,81,-1,-1,-1,-1,-1,7.31,18.99,21.51,-1,-1
NA:-1,ABpraap,81,-1,-1,-1,-1,-1,9.03,20.88,24.48,-1,-1
NA:-1,ABprapp,81,-1,-1,-1,-1,-1,6.45,25.2,27.09,-1,-1
NA:-1,ABprapa,81,-1,-1,-1,-1,-1,6.45,22.86,24.57,-1,-1
NA:-1,ABplaaa,81,-1,-1,-1,-1,-1,3.01,12.51,23.49,-1,-1
NA:-1,ABplaap,81,-1,-1,-1,-1,-1,4.73,13.77,27.09,-1,-1
NA:-1,ABplapa,81,-1,-1,-1,-1,-1,3.44,15.21,24.66,-1,-1
NA:-1,ABplapp,81,-1,-1,-1,-1,-1,3.87,16.83,28.89,-1,-1
NA:-1,ABarppa,81,-1,-1,-1,-1,-1,3.44,17.82,22.68,-1,-1
NA:-1,ABarppp,81,-1,-1,-1,-1,-1,5.59,20.88,24.21,-1,-1
NA:-1,ABarpap,81,-1,-1,-1,-1,-1,6.45,17.1,24.12,-1,-1
NA:-1,ABarpaa,81,-1,-1,-1,-1,-1,4.73,14.22,21.15,-1,-1
NA:-1,ABalapa,81,-1,-1,-1,-1,-1,5.59,10.8,22.14,-1,-1
NA:-1,ABalapp,81,-1,-1,-1,-1,-1,6.02,12.69,24.66,-1,-1
NA:-1,ABalaap,81,-1,-1,-1,-1,-1,9.89,10.26,25.29,-1,-1
NA:-1,ABalaaa,81,-1,-1,-1,-1,-1,7.74,9.18,21.96,-1,-1
NA:-1,ABarapp,81,-1,-1,-1,-1,-1,10.32,17.73,24.57,-1,-1
NA:-1,ABarapa,81,-1,-1,-1,-1,-1,9.03,15.57,21.15,-1,-1
NA:-1,ABaraap,81,-1,-1,-1,-1,-1,9.46,14.04,24.57,-1,-1
NA:-1,ABaraaa,81,-1,-1,-1,-1,-1,8.17,12.24,21.51,-1,-1
NA:-1,MSaa,81,-1,-1,-1,-1,-1,9.03,12.42,28.08,-1,-1
NA:-1,MSap,81,-1,-1,-1,-1,-1,7.74,14.94,31.05,-1,-1
NA:-1,Ear,81,-1,-1,-1,-1,-1,6.02,20.07,27.36,-1,-1
NA:-1,MSpp,81,-1,-1,-1,-1,-1,9.46,20.97,28.8,-1,-1
NA:-1,MSpa,81,-1,-1,-1,-1,-1,9.03,16.92,27.81,-1,-1
NA:-1,Cap,81,-1,-1,-1,-1,-1,3.01,22.86,30.78,-1,-1
NA:-1,Epr,81,-1,-1,-1,-1,-1,7.31,23.49,30.33,-1,-1
NA:-1,Epl,81,-1,-1,-1,-1,-1,5.59,21.78,31.95,-1,-1
NA:-1,Eal,81,-1,-1,-1,-1,-1,6.02,17.64,31.23,-1,-1
NA:-1,Caa,81,-1,-1,-1,-1,-1,3.01,19.71,27,-1,-1
NA:-1,D,81,-1,-1,-1,-1,-1,8.17,24.21,34.02,-1,-1
NA:-1,P4,81,-1,-1,-1,-1,-1,9.46,21.33,33.21,-1,-1
NA:-1,ABplppa,81,-1,-1,-1,-1,-1,3.01,17.46,31.77,-1,-1
NA:-1,ABplppp,81,-1,-1,-1,-1,-1,6.02,19.89,34.29,-1,-1
NA:-1,ABplpap,81,-1,-1,-1,-1,-1,6.45,16.56,33.3,-1,-1
NA:-1,ABplpaa,81,-1,-1,-1,-1,-1,3.44,13.95,30.51,-1,-1
NA:-1,ABalppp,81,-1,-1,-1,-1,-1,5.16,12.15,30.51,-1,-1
NA:-1,ABalppa,81,-1,-1,-1,-1,-1,3.44,10.71,27.18,-1,-1
NA:-1,ABalpap,81,-1,-1,-1,-1,-1,7.31,9.9,28.62,-1,-1
NA:-1,ABalpaa,81,-1,-1,-1,-1,-1,6.02,8.64,24.84,-1,-1
NA:-1,Cpa,81,-1,-1,-1,-1,-1,3.87,24.66,27.72,-1,-1
NA:-1,Cpp,81,-1,-1,-1,-1,-1,5.16,26.01,32.94,-1,-1
NA:-1,ABprppp,82,-1,-1,-1,-1,-1,9.46,26.37,32.04,-1,-1
NA:-1,ABprppa,82,-1,-1,-1,-1,-1,7.31,27.45,29.25,-1,-1
NA:-1,ABprpaa,82,-1,-1,-1,-1,-1,9.46,23.4,25.38,-1,-1
NA:-1,ABprpap,82,-1,-1,-1,-1,-1,10.32,25.47,29.07,-1,-1
NA:-1,ABpraaa,82,-1,-1,-1,-1,-1,7.31,19.08,21.6,-1,-1
NA:-1,ABpraap,82,-1,-1,-1,-1,-1,9.03,20.79,24.48,-1,-1
NA:-1,ABprapp,82,-1,-1,-1,-1,-1,6.45,25.2,27.18,-1,-1
NA:-1,ABprapa,82,-1,-1,-1,-1,-1,6.45,22.77,24.48,-1,-1
NA:-1,ABplaaa,82,-1,-1,-1,-1,-1,3.01,12.6,23.31,-1,-1
NA:-1,ABplaap,82,-1,-1,-1,-1,-1,4.3,13.77,27,-1,-1
NA:-1,ABplapa,82,-1,-1,-1,-1,-1,3.44,15.21,24.66,-1,-1
NA:-1,ABplapp,82,-1,-1,-1,-1,-1,3.87,16.83,28.8,-1,-1
NA:-1,ABarppa,82,-1,-1,-1,-1,-1,3.01,17.82,22.77,-1,-1
NA:-1,ABarppp,82,-1,-1,-1,-1,-1,5.16,20.88,24.3,-1,-1
NA:-1,ABarpap,82,-1,-1,-1,-1,-1,6.45,17.1,24.03,-1,-1
NA:-1,ABarpaa,82,-1,-1,-1,-1,-1,4.3,14.4,21.24,-1,-1
NA:-1,ABalapa,82,-1,-1,-1,-1,-1,5.16,10.71,21.69,-1,-1
NA:-1,ABalapp,82,-1,-1,-1,-1,-1,6.02,12.51,24.57,-1,-1
NA:-1,ABalaap,82,-1,-1,-1,-1,-1,9.89,10.26,25.2,-1,-1
NA:-1,ABalaaa,82,-1,-1,-1,-1,-1,8.17,9.27,22.14,-1,-1
NA:-1,ABarapp,82,-1,-1,-1,-1,-1,9.89,17.91,24.39,-1,-1
NA:-1,ABarapa,82,-1,-1,-1,-1,-1,9.03,15.66,21.24,-1,-1
NA:-1,ABaraap,82,-1,-1,-1,-1,-1,9.46,14.22,24.48,-1,-1
NA:-1,ABaraaa,82,-1,-1,-1,-1,-1,9.03,12.33,21.33,-1,-1
NA:-1,MSaa,82,-1,-1,-1,-1,-1,9.03,12.96,27.99,-1,-1
NA:-1,MSap,82,-1,-1,-1,-1,-1,7.74,14.94,30.96,-1,-1
NA:-1,Ear,82,-1,-1,-1,-1,-1,6.02,20.25,27.54,-1,-1
NA:-1,MSpp,82,-1,-1,-1,-1,-1,9.46,20.97,28.44,-1,-1
NA:-1,MSpa,82,-1,-1,-1,-1,-1,8.6,16.74,27.27,-1,-1
NA:-1,Cap,82,-1,-1,-1,-1,-1,3.01,22.95,30.87,-1,-1
NA:-1,Epr,82,-1,-1,-1,-1,-1,7.31,23.94,30.06,-1,-1
NA:-1,Epl,82,-1,-1,-1,-1,-1,5.59,21.78,31.95,-1,-1
NA:-1,Eal,82,-1,-1,-1,-1,-1,6.02,17.82,30.96,-1,-1
NA:-1,Caa,82,-1,-1,-1,-1,-1,3.44,19.89,27,-1,-1
NA:-1,D,82,-1,-1,-1,-1,-1,8.6,23.67,34.02,-1,-1
NA:-1,P4,82,-1,-1,-1,-1,-1,9.46,20.79,32.58,-1,-1
NA:-1,ABplppa,82,-1,-1,-1,-1,-1,3.01,17.64,31.86,-1,-1
NA:-1,ABplppp,82,-1,-1,-1,-1,-1,6.02,19.71,34.47,-1,-1
NA:-1,ABplpap,82,-1,-1,-1,-1,-1,6.45,16.47,33.3,-1,-1
NA:-1,ABplpaa,82,-1,-1,-1,-1,-1,3.44,13.95,30.51,-1,-1
NA:-1,ABalppp,82,-1,-1,-1,-1,-1,5.16,12.33,30.69,-1,-1
NA:-1,ABalppa,82,-1,-1,-1,-1,-1,3.44,10.71,27.18,-1,-1
NA:-1,ABalpap,82,-1,-1,-1,-1,-1,7.31,9.81,28.53,-1,-1
NA:-1,ABalpaa,82,-1,-1,-1,-1,-1,6.02,8.64,24.66,-1,-1
NA:-1,Cpa,82,-1,-1,-1,-1,-1,3.87,24.93,28.08,-1,-1
NA:-1,Cpp,82,-1,-1,-1,-1,-1,5.16,25.83,33.48,-1,-1
NA:-1,ABprppp,83,-1,-1,-1,-1,-1,9.46,26.64,32.31,-1,-1
NA:-1,ABprppa,83,-1,-1,-1,-1,-1,7.31,27.63,29.43,-1,-1
NA:-1,ABprpaa,83,-1,-1,-1,-1,-1,9.46,23.49,25.38,-1,-1
NA:-1,ABprpap,83,-1,-1,-1,-1,-1,10.32,25.47,29.07,-1,-1
NA:-1,ABpraaa,83,-1,-1,-1,-1,-1,7.31,19.08,21.6,-1,-1
NA:-1,ABpraap,83,-1,-1,-1,-1,-1,8.6,20.79,24.48,-1,-1
NA:-1,ABprapp,83,-1,-1,-1,-1,-1,6.45,25.65,27.45,-1,-1
NA:-1,ABprapa,83,-1,-1,-1,-1,-1,6.45,22.86,24.39,-1,-1
NA:-1,ABplaaa,83,-1,-1,-1,-1,-1,3.01,12.6,23.22,-1,-1
NA:-1,ABplaap,83,-1,-1,-1,-1,-1,4.3,13.77,27,-1,-1
NA:-1,ABplapa,83,-1,-1,-1,-1,-1,3.87,15.3,24.66,-1,-1
NA:-1,ABplapp,83,-1,-1,-1,-1,-1,3.87,16.56,28.8,-1,-1
NA:-1,ABarppa,83,-1,-1,-1,-1,-1,3.44,17.82,22.86,-1,-1
NA:-1,ABarppp,83,-1,-1,-1,-1,-1,5.16,20.7,24.3,-1,-1
NA:-1,ABarpap,83,-1,-1,-1,-1,-1,6.45,17.1,23.85,-1,-1
NA:-1,ABarpaa,83,-1,-1,-1,-1,-1,4.73,14.49,21.24,-1,-1
NA:-1,ABalapa,83,-1,-1,-1,-1,-1,5.16,10.98,21.6,-1,-1
NA:-1,ABalapp,83,-1,-1,-1,-1,-1,6.88,12.51,24.48,-1,-1
NA:-1,ABalaap,83,-1,-1,-1,-1,-1,9.46,9.99,25.2,-1,-1
NA:-1,ABalaaa,83,-1,-1,-1,-1,-1,8.17,9.54,21.96,-1,-1
NA:-1,ABarapp,83,-1,-1,-1,-1,-1,9.89,18.09,24.39,-1,-1
NA:-1,ABarapa,83,-1,-1,-1,-1,-1,9.03,15.75,21.42,-1,-1
NA:-1,ABaraap,83,-1,-1,-1,-1,-1,9.89,14.22,24.39,-1,-1
NA:-1,ABaraaa,83,-1,-1,-1,-1,-1,9.03,12.33,21.42,-1,-1
NA:-1,MSaaa,83,-1,-1,-1,-1,-1,9.03,11.97,27,-1,-1
NA:-1,MSaap,83,-1,-1,-1,-1,-1,9.46,13.86,28.44,-1,-1
NA:-1,MSap,83,-1,-1,-1,-1,-1,7.74,14.85,30.96,-1,-1
NA:-1,Ear,83,-1,-1,-1,-1,-1,5.59,20.34,27.54,-1,-1
NA:-1,MSpp,83,-1,-1,-1,-1,-1,9.03,20.79,27.63,-1,-1
NA:-1,MSpap,83,-1,-1,-1,-1,-1,9.46,17.55,28.71,-1,-1
NA:-1,MSpaa,83,-1,-1,-1,-1,-1,8.6,16.29,26.46,-1,-1
NA:-1,Cap,83,-1,-1,-1,-1,-1,3.01,22.95,31.59,-1,-1
NA:-1,Epr,83,-1,-1,-1,-1,-1,7.74,24.39,30.15,-1,-1
NA:-1,Epl,83,-1,-1,-1,-1,-1,5.16,21.6,32.13,-1,-1
NA:-1,Eal,83,-1,-1,-1,-1,-1,6.02,17.73,30.69,-1,-1
NA:-1,Caa,83,-1,-1,-1,-1,-1,3.01,19.89,27.18,-1,-1
NA:-1,D,83,-1,-1,-1,-1,-1,8.6,23.31,34.11,-1,-1
NA:-1,P4,83,-1,-1,-1,-1,-1,8.6,20.97,32.04,-1,-1
NA:-1,ABplppa,83,-1,-1,-1,-1,-1,3.01,17.55,31.86,-1,-1
NA:-1,ABplppp,83,-1,-1,-1,-1,-1,6.02,19.26,34.29,-1,-1
NA:-1,ABplpap,83,-1,-1,-1,-1,-1,6.02,16.38,33.12,-1,-1
NA:-1,ABplpaa,83,-1,-1,-1,-1,-1,3.44,13.86,30.51,-1,-1
NA:-1,ABalppp,83,-1,-1,-1,-1,-1,5.16,12.15,30.69,-1,-1
NA:-1,ABalppa,83,-1,-1,-1,-1,-1,3.44,10.53,27.36,-1,-1
NA:-1,ABalpap,83,-1,-1,-1,-1,-1,7.31,9.81,28.71,-1,-1
NA:-1,ABalpaa,83,-1,-1,-1,-1,-1,6.02,8.64,24.66,-1,-1
NA:-1,Cpa,83,-1,-1,-1,-1,-1,3.87,24.57,28.17,-1,-1
NA:-1,Cpp,83,-1,-1,-1,-1,-1,5.59,25.56,33.75,-1,-1
NA:-1,ABprppp,84,-1,-1,-1,-1,-1,9.46,26.55,32.4,-1,-1
NA:-1,ABprppa,84,-1,-1,-1,-1,-1,7.31,27.63,29.61,-1,-1
NA:-1,ABprpaa,84,-1,-1,-1,-1,-1,9.46,23.58,25.38,-1,-1
NA:-1,ABprpap,84,-1,-1,-1,-1,-1,10.32,25.65,29.16,-1,-1
NA:-1,ABpraaa,84,-1,-1,-1,-1,-1,7.31,19.35,21.69,-1,-1
NA:-1,ABpraap,84,-1,-1,-1,-1,-1,9.03,20.79,24.48,-1,-1
NA:-1,ABprapp,84,-1,-1,-1,-1,-1,6.88,25.65,27.45,-1,-1
NA:-1,ABprapa,84,-1,-1,-1,-1,-1,6.88,22.95,24.66,-1,-1
NA:-1,ABplaaa,84,-1,-1,-1,-1,-1,3.01,12.87,23.31,-1,-1
NA:-1,ABplaap,84,-1,-1,-1,-1,-1,4.3,13.68,26.91,-1,-1
NA:-1,ABplapa,84,-1,-1,-1,-1,-1,3.87,15.39,24.12,-1,-1
NA:-1,ABplapp,84,-1,-1,-1,-1,-1,3.87,16.56,28.44,-1,-1
NA:-1,ABarppa,84,-1,-1,-1,-1,-1,3.44,18,22.86,-1,-1
NA:-1,ABarppp,84,-1,-1,-1,-1,-1,5.16,20.97,24.21,-1,-1
NA:-1,ABarpap,84,-1,-1,-1,-1,-1,6.88,17.19,23.76,-1,-1
NA:-1,ABarpaa,84,-1,-1,-1,-1,-1,4.73,14.67,21.06,-1,-1
NA:-1,ABalapa,84,-1,-1,-1,-1,-1,5.16,11.16,21.51,-1,-1
NA:-1,ABalapp,84,-1,-1,-1,-1,-1,6.02,12.87,24.3,-1,-1
NA:-1,ABalaap,84,-1,-1,-1,-1,-1,9.46,9.72,25.2,-1,-1
NA:-1,ABalaaa,84,-1,-1,-1,-1,-1,7.74,9.36,22.14,-1,-1
NA:-1,ABarapp,84,-1,-1,-1,-1,-1,9.89,17.82,24.57,-1,-1
NA:-1,ABarapa,84,-1,-1,-1,-1,-1,9.03,15.66,21.24,-1,-1
NA:-1,ABaraap,84,-1,-1,-1,-1,-1,9.89,13.95,24.21,-1,-1
NA:-1,ABaraaa,84,-1,-1,-1,-1,-1,8.6,12.33,21.42,-1,-1
NA:-1,MSaaa,84,-1,-1,-1,-1,-1,9.03,11.88,27,-1,-1
NA:-1,MSaap,84,-1,-1,-1,-1,-1,9.46,14.13,28.89,-1,-1
NA:-1,MSap,84,-1,-1,-1,-1,-1,7.31,15.03,30.69,-1,-1
NA:-1,Ear,84,-1,-1,-1,-1,-1,5.59,20.34,27.54,-1,-1
NA:-1,MSppp,84,-1,-1,-1,-1,-1,9.46,20.97,29.7,-1,-1
NA:-1,MSppa,84,-1,-1,-1,-1,-1,9.46,20.43,27,-1,-1
NA:-1,MSpap,84,-1,-1,-1,-1,-1,9.03,17.55,29.16,-1,-1
NA:-1,MSpaa,84,-1,-1,-1,-1,-1,8.17,15.93,26.46,-1,-1
NA:-1,Cap,84,-1,-1,-1,-1,-1,2.58,23.13,31.41,-1,-1
NA:-1,Epr,84,-1,-1,-1,-1,-1,8.17,24.93,30.15,-1,-1
NA:-1,Epl,84,-1,-1,-1,-1,-1,4.73,21.24,32.31,-1,-1
NA:-1,Eal,84,-1,-1,-1,-1,-1,5.59,17.91,30.15,-1,-1
NA:-1,Caa,84,-1,-1,-1,-1,-1,3.44,19.98,27,-1,-1
NA:-1,D,84,-1,-1,-1,-1,-1,8.6,23.22,34.47,-1,-1
NA:-1,P4,84,-1,-1,-1,-1,-1,9.03,20.79,32.31,-1,-1
NA:-1,ABplppa,84,-1,-1,-1,-1,-1,3.01,17.73,31.5,-1,-1
NA:-1,ABplppp,84,-1,-1,-1,-1,-1,5.59,19.44,34.47,-1,-1
NA:-1,ABplpap,84,-1,-1,-1,-1,-1,5.59,16.56,33.21,-1,-1
NA:-1,ABplpaa,84,-1,-1,-1,-1,-1,3.44,14.04,30.69,-1,-1
NA:-1,ABalppp,84,-1,-1,-1,-1,-1,5.16,12.24,30.51,-1,-1
NA:-1,ABalppa,84,-1,-1,-1,-1,-1,3.44,10.62,27.18,-1,-1
NA:-1,ABalpap,84,-1,-1,-1,-1,-1,6.88,9.99,28.8,-1,-1
NA:-1,ABalpaa,84,-1,-1,-1,-1,-1,6.02,8.64,24.93,-1,-1
NA:-1,Cpa,84,-1,-1,-1,-1,-1,3.87,24.84,28.08,-1,-1
NA:-1,Cpp,84,-1,-1,-1,-1,-1,5.16,25.56,33.66,-1,-1
NA:-1,ABprppp,85,-1,-1,-1,-1,-1,9.46,26.64,32.22,-1,-1
NA:-1,ABprppa,85,-1,-1,-1,-1,-1,7.31,27.54,29.43,-1,-1
NA:-1,ABprpaa,85,-1,-1,-1,-1,-1,9.46,23.4,25.38,-1,-1
NA:-1,ABprpap,85,-1,-1,-1,-1,-1,10.32,25.47,28.8,-1,-1
NA:-1,ABpraaa,85,-1,-1,-1,-1,-1,6.88,19.17,21.69,-1,-1
NA:-1,ABpraap,85,-1,-1,-1,-1,-1,9.03,20.61,24.03,-1,-1
NA:-1,ABprapp,85,-1,-1,-1,-1,-1,6.88,25.65,27.54,-1,-1
NA:-1,ABprapa,85,-1,-1,-1,-1,-1,6.45,22.86,24.66,-1,-1
NA:-1,ABplaaa,85,-1,-1,-1,-1,-1,3.01,12.78,23.67,-1,-1
NA:-1,ABplaap,85,-1,-1,-1,-1,-1,4.3,13.5,27.09,-1,-1
NA:-1,ABplapa,85,-1,-1,-1,-1,-1,3.87,15.39,24.66,-1,-1
NA:-1,ABplapp,85,-1,-1,-1,-1,-1,3.87,16.47,28.71,-1,-1
NA:-1,ABarppa,85,-1,-1,-1,-1,-1,3.44,17.82,22.86,-1,-1
NA:-1,ABarppp,85,-1,-1,-1,-1,-1,5.16,20.97,24.48,-1,-1
NA:-1,ABarpap,85,-1,-1,-1,-1,-1,6.45,17.28,23.67,-1,-1
NA:-1,ABarpaa,85,-1,-1,-1,-1,-1,4.73,14.31,21.15,-1,-1
NA:-1,ABalapa,85,-1,-1,-1,-1,-1,4.73,10.89,21.78,-1,-1
NA:-1,ABalaap,85,-1,-1,-1,-1,-1,9.46,9.99,25.02,-1,-1
NA:-1,ABalaaa,85,-1,-1,-1,-1,-1,7.74,9.18,22.14,-1,-1
NA:-1,ABarapp,85,-1,-1,-1,-1,-1,9.89,17.91,24.03,-1,-1
